"id";"uri";"urlDocumentoPauta";"dataHoraInicio";"dataHoraFim";"situacao";"descricao";"descricaoTipo";"localExterno";"localCamara.nome";"localCamara.predio";"localCamara.sala";"localCamara.andar"
"46234";"https://dadosabertos.camara.leg.br/api/v2/eventos/46234";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1518424";"2016-12-16T09:00:00";"";"Encerrada(Comunicado)";"Sessão Não Deliberativa de Debates";"Sessão Não Deliberativa de Debates";"";"Plenário da Câmara dos Deputados";"";"";""
"46033";"https://dadosabertos.camara.leg.br/api/v2/eventos/46033";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1514180";"2016-12-15T15:30:00";"2016-12-15T18:30:00";"Encerrada (Final)";"Visita técnica às companhias do metrô e às companhias do BRT para subsidiar os trabalhos da Subcomissão de Mobilidade Urbana, conforme Requerimento nº100/2016, de autoria do Deputado Alex Manente.";"Outro Evento";"Estado do Rio de Janeiro";"";"";"";""
"46216";"https://dadosabertos.camara.leg.br/api/v2/eventos/46216";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1517561";"2016-12-15T14:34:43";"2016-12-15T17:20:19";"Encerrada (Final)";"Lançamento do Ciclo de Debates para discutir a Proposta de Tema: Emenda à Constituição nº 287/16, que trata da Reforma da Previdência Social.

Origem: Sugestão nº 89/16 - do Sindicato dos Servidores do Poder Legislativo Federal e do Tribunal de Contas da União - SINDILEGIS.

Relator: Deputado Chico Lopes.";"Outro Evento";"";"Anexo II, Plenário 14";"";"";""
"45971";"https://dadosabertos.camara.leg.br/api/v2/eventos/45971";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1511626";"2016-12-15T14:00:00";"";"Cancelada";"Tema: 

Debate sobre os efeitos da operação denominada de Sexto Mandamento, realizada pela Polícia Federal, Ministério Público e Poder Judiciário, no âmbito do Estado de Goiás.

Palestrantes convidados:


- Cel Maurício Rezende Gouveia, Representante do Conselho Nacional dos Comandantes Gerais das Polícias e Corpos de Bombeiros Militares do Brasil - CNCG (confirmado);

- Capitão Goulart, Representante  da Federação Nacional de Entidades de Oficiais Militares Estaduais (FENEME) (Confirmado);

- Subtenente Heder Martins Oliveira , Represntante da Associação Nacional de Praças -ANASPRA (confirmado);

- Carlos Cézar Macário, Coronel da Reserva Remunerada da Polícia Militar do Estado de Goiás (Confirmado); 

- Tenente-Coronel da Polícia Militar do Estado de Goiás, Alessandri da Rocha Almeida (confirmado); e,

- Tenente-Coronel da Polícia Militar do Estado de Goiás Ricardo Rocha Batista (confirmado).


Requerimento nº 183/2016, de autoria dos deputados Alexandre Baldy (PTN/GO); Alberto Fraga (DEM/DF); e Cabo Sabino (PR/CE).";"Outro Evento";"Assembleia Legislativa do Estado de Goiás";"";"";"";""
"46228";"https://dadosabertos.camara.leg.br/api/v2/eventos/46228";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1517942";"2016-12-15T10:27:00";"2016-12-15T11:17:00";"Encerrada";"HOMENAGEM AOS DEZ ANOS DA ASSOCIAÇÃO BRASILEIRA PRÓ-DESENVOLVIMENTO REGIONAL SUSTENTÁVEL - ADIAL BRASIL";"Sessão Não Deliberativa Solene";"";"Plenário da Câmara dos Deputados";"";"";""
"46107";"https://dadosabertos.camara.leg.br/api/v2/eventos/46107";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1514921";"2016-12-15T10:11:14";"2016-12-15T12:29:25";"Encerrada (Final)";"Tema:

""O contencioso entre a Organização Mundial do Comércio (OMC) e o Brasil sobre a política industrial do país, incluindo a Lei de Informática"" (Requerimento nº 186, de 2016, do deputado Celso Pansera).


Convidados:

MAXIMILIANO SALVADORI MARTINHÃO
Secretário de Política de Informática do Ministério da Ciência, Tecnologia, Inovações e Comunicações (Mctic)

MANOEL AUGUSTO CARDODO DA FONSECA
Corregedor do Ministério da Indústria, Comércio Exterior e Serviços (Mdic) 

General de Exército JOAQUIM SILVA E LUNA
Secretário-geral do Ministério da Defesa

DANIELA ARRUDA BENJAMIN
Chefe da Divisão de Contenciosos Comerciais (Dccom) do Ministério das Relações Exteriores (MRE)

HUMBERTO BARBATO
Presidente-executivo da Associação Brasileira da Indústria Elétrica e Eletrônica  (Abinee)

GIANNA SAGAZIO
Diretora de Inovação da Confederação Nacional da Indústria (CNI)

BENITO PARET
Presidente do Sindicato das Empresas de Informática do Estado do Rio de Janeiro (TI Rio)";"Audiência Pública";"";"Anexo II, Plenário 13";"";"";""
"46125";"https://dadosabertos.camara.leg.br/api/v2/eventos/46125";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1515357";"2016-12-15T10:00:00";"";"Cancelada";"Tema : Debater a Reforma Previdenciária dos militares integrantes das Forças Armadas e o Fundo de Previdência Militar.

Em atendimento ao Requerimento nº 161, de 2016, de autoria dos Deputados VANDERLEI MACRIS (PSDB/SP) e  IZALCI LUCAS (PSDB/DF).


Convidados: 
- General Joaquim Silva e Luna, Secretário-Geral do Ministério da Defesa; *
- Marcelo Fernando Borsio, Professor pós-doutor em Direito da Seguridade Social e Delegado de Polícia Federal; *
- Marcelo Abi-Ramia Caetano, Secretário da Previdência Social do Ministério do Ministério da Fazenda; e
- Marcelo de Siqueira Freitas, Banco Nacional de Desenvolvimento Econômico e Social (BNDES).


CONFIRMADOS (*)";"Audiência Pública";"";"Anexo II, Plenário 03";"";"";""
"46230";"https://dadosabertos.camara.leg.br/api/v2/eventos/46230";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1517951";"2016-12-15T14:30:18";"2016-12-15T15:39:51";"Encerrada (Final)";"Reunião Deliberativa Extraordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 01";"";"";""
"45811";"https://dadosabertos.camara.leg.br/api/v2/eventos/45811";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1508417";"2016-12-15T13:29:00";"2016-12-15T18:48:10";"Encerrada (Final)";"NOVOS MÉTODOS PARA EXPLORAÇÃO DO SISTEMA AGROFLORESTAL SUCESSIONAL: PRODUÇÃO E RECUPERAÇÃO - NOVA AGENDA - OPORTUNIDADES E DESAFIOS

- Requerimento nº 271/2016 (CAPADR)  -  do Deputado Evair Vieira de Melo (PV-ES)

- Requerimento nº 129/2016 (CMADS) - do Deputado Zé  Silva (SD/MG)

9h30 às 11h - ABERTURA

Composição da Mesa:

- Deputado LUIZ LAURO FILHO (PSB-SP), Presidente da Comissão de Meio Ambiente e Desenvolvimento Sustentável
- SARNEY FILHO, Ministro de Estado do Meio Ambiente (*)
- PEDRO  ALVES CORREA NETO , Secretário Substituto, da Secretaria de Mobilidade Social, do produtor rural e do cooperativismo - SMC do Ministério da Agricultura, pecuária e abastecimento (*)
- Deputado EVAIR VIEIRA DE MELO (PV-ES), Requerente do evento e representante da Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural (*)
- Deputado ZÉ  SILVA (SD/MG), Requerente do evento (*)
- ERNEST GÖTSCH - Cientista e Pesquisador do Método Conhecido como Agricultura Sintrópica; (*)



11h às 12h40 - PAINEL 1 - OPORTUNIDADES E DESAFIOS
TEMA: Sistema Agroflorestal Sucessional - Na Visão do Setor Público em Nível Estadual

Composição:
- Coordenador/Debatedor: Deputado EVAIR VIEIRA DE MELO 
(PV-ES) 

Palestrantes: 
- JOÃO BATISTA ARAÚJO,  Pesquizador do INCAPER/ES - Instituto Capixaba de Pesquisa, Assistência Técnica e Extensão Rural do Estado do Espírito Santo (*)
- ANDRÉ LUIZ MEDEIROS RAMOS DO IAPAR -  Pesquisador e Lider do Programa Cultivos Florestais do IAPAR - Instituto Agronômico do Estado do Paraná (*)
- FERNANDO CASSIMIRO TINOCO FRANÇA, Coordenador Regional de Agroecologia da EMATER/MG - Empresa de Assistência Técnica e Extensão Rural  do Estado de Minas Gerais (*)
- REPRESENTANTE da EPAGRI/SC - Empresa de Pesquisa Agropecuária e Extensão Rural do Estado de Santa Catarina (**)

12h às 12h40 - DEBATES  

14h às 16h20 - PAINEL 2 - OPORTUNIDADES E DESAFIOS
TEMA: Sistema Agroflorestal Sucessional - Experiências Exitosas

Coordenador/Debatedor: Deputado ZÉ SILVA (SD-MG)

Palestrantes:
- ERNEST GÖTSCH - Cientista e Pesquisador do Método Conhecido como Agricultura Sintrópica (*)
- JUÃ PEREIRA - Proprietário do Sítio Sementes/DF (*)
- RÔMULO ARAÚJO - Proprietário do Sítio Raiz/DF(*)
- EDUARDO MALTA CAMPOS FILHO -  Consultor Técnico / Programa do  ISA -  Instituto Socioambiental (*)
- PEDRO PAULO DINIZ - Proprietário da Fazenda da Toca/SP(**)

15h50 às 16h20 - DEBATES  

16h20 às 18h15 - PAINEL 3 -  OPORTUNIDADES E DESAFIOS
TEMA: Sistema Agroflorestal Sucessional - Na Visão do Setor Público em Nível Federal

Coordenador/Debatedor: JOSÉ RICARDO RAMOS ROSENO ,Secretário Especial de Agricultura Familiar e Desenvolvimento Agrário (*)

Palestrantes:
- CRISTINA GALVÃO,  Coordenadora de Desenvolvimento florestal da Diretoria de Fomento e Inclusão Florestal, do Serviço Florestal Brasileiro do MMA - Ministério do Meio Ambiente  do Ministério do Meio Ambiente (*)
- VIRGÍNIA MENDES CIPRIANO LIRA, Fiscal Federal Agropecuário da COAGRE, coordenação de Agroecologia e Produção Orgânica - Tema: ""Politicas de Fomento ao Desenvolvimento da Agroecologia e Produção Orgânica no Brasil"". (*)
- EUSÂNGELA COSTA, Professora da UnB - Universidade de Brasília (*)
- GERD SAPAROVECK,Docente do Departamento de Ciências do Solo da  ESALQ/USP - Escola Superior de Agricultura Luiz de Queiroz (*)
-JOÃO KLUTHCOUSKI, Pesquisador da EMBRAPA CERRADOS - Empresa Brasileira de Pesquisa Agropecuária (*)

17h45 às 18h15 - DEBATES  

18h15 às 18h55 - ENCERRAMENTO  

Composição da Mesa: 

- Deputado Evair Vieira de Melo (PV-ES), Requerente do evento e  representante da Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural (*)
- Deputado Zé  Silva (SD/MG), Requerente do evento (*)

LEGENDA:
(  ) A confirmar 
(*) Confirmado
(**) Não virá";"Seminário";"";"Anexo II, Plenário 02";"";"";""
"46224";"https://dadosabertos.camara.leg.br/api/v2/eventos/46224";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1517919";"2016-12-15T10:15:00";"2016-12-15T11:50:00";"Encerrada (Final)";"Reunião Deliberativa Ordinária";"Reunião Deliberativa";"";"Gabinete da Presidência";"";"";""
"46105";"https://dadosabertos.camara.leg.br/api/v2/eventos/46105";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1514874";"2016-12-15T09:44:00";"2016-12-15T11:36:00";"Encerrada (Final)";"(Requerimento nº 433 do Deputado Silas Freire - subscrito pelas deputadas Zenaide Maia e Carmen Zanotto)

TEMA:

""Debater a situação das UTI's (Unidades de Terapia Intensiva) no País.""


CONVIDADOS:


LUIZ EDGAR LEÃO TOLINI - CONFIRMADO
Diretor do Departamento de Atenção Hospitalar e de Urgências -DAHU/MS

FRANCISCO DE ASSIS E OLIVEIRA
Secretário de Estado da Saúde do Piauí

GUILHERME SCHETTINO - CONFIRMADO
Gerente Médico do Departamento de Pacientes Graves do Hospital Israelita Albert Einstein - Associação Nacional de Hospitais Privados - ANAHP

LUCIANO CESAR PONTES DE AZEVEDO - CONFIRMADO
Médico Intensivista e Pesquisador do Instituto de Ensino e Pesquisa da Sociedade Beneficente de Senhoras - Hospital Sírio Libanês

CARLOS FIGUEIREDO
Diretor Executivo da Associação Nacional de Hospitais Privados - ANAHP";"Audiência Pública";"";"Anexo II, Plenário 07";"";"";""
"46116";"https://dadosabertos.camara.leg.br/api/v2/eventos/46116";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1515074";"2016-12-15T09:30:00";"";"Cancelada";"Tema: Debater a Fusão entre o Grupo Estácio de Sá e o Grupo Kroton.
(REQ 220/2016,  do Dep. Glauber Braga (PSOL/RJ) e o REQ 203/2016,  do Dep. Átila Lira (PSB/PI)

Convidados: 

REPRESENTANTE DO MINISTÉRIO DA EDUCAÇÃO

FÁBIO KANCZUK
Secretário de Política Econômica do Ministério da Fazenda

RODRIGO CALVO GALINDO
Diretor-Presidente da Kroton Educacional

MÁRCIO OLIVEIRA JÚNIOR
Presidente Interino do Conselho Administrativo de Defesa Econômica - CADE

JOÃO COX NETO
Presidente do Conselho de Administração da Universidade Estácio de Sá 

JANGUIÊ DINIZ
Presidente do Conselho de Administração - SER Educacional

FELIPE DE SANTA CRUZ OLIVEIRA SCALETSKY
Presidente do Conselho Seccional Ordem dos Advogados do Brasil Rio de Janeiro  - OAB/RJ";"Audiência Pública";"";"Anexo II, Plenário 10";"";"";""
"46099";"https://dadosabertos.camara.leg.br/api/v2/eventos/46099";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1515906";"2016-12-15T09:30:00";"";"Encerrada (Termo)";"Discussão e votação do Relatório Final.";"Reunião Deliberativa";"";"Anexo II, Plenário 15";"";"";""
"46227";"https://dadosabertos.camara.leg.br/api/v2/eventos/46227";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1517941";"2016-12-15T09:13:00";"2016-12-15T10:27:00";"Encerrada";"HOMENAGEM AO DIA DO ARQUITETO E URBANISTA";"Sessão Não Deliberativa Solene";"";"Plenário da Câmara dos Deputados";"";"";""
"46226";"https://dadosabertos.camara.leg.br/api/v2/eventos/46226";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1517940";"2016-12-15T09:12:00";"2016-12-15T14:22:00";"Encerrada (Final)";"Sessão Deliberativa Extraordinária";"Sessão Deliberativa";"";"Plenário da Câmara dos Deputados";"";"";""
"46008";"https://dadosabertos.camara.leg.br/api/v2/eventos/46008";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1512305";"2016-12-15T09:00:00";"";"Cancelada";"Tema: Discutir o Tratado de Marraqueche

Requerimento nº 84/2016: Deputada Rosinha da Adefal";"Audiência Pública";"";"Anexo II, Plenário 13";"";"";""
"46173";"https://dadosabertos.camara.leg.br/api/v2/eventos/46173";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1516585";"2016-12-15T09:00:00";"";"Cancelada";"Reunião Deliberativa Extraordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 01";"";"";""
"46225";"https://dadosabertos.camara.leg.br/api/v2/eventos/46225";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1517939";"2016-12-14T22:57:00";"2016-12-14T23:02:00";"Encerrada (Final)";"Sessão Deliberativa Extraordinária";"Sessão Deliberativa";"";"Plenário da Câmara dos Deputados";"";"";""
"46221";"https://dadosabertos.camara.leg.br/api/v2/eventos/46221";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1517896";"2016-12-14T20:58:00";"2016-12-14T22:57:00";"Encerrada";"Sessão Deliberativa Extraordinária";"Sessão Deliberativa";"";"Plenário da Câmara dos Deputados";"";"";""
"46182";"https://dadosabertos.camara.leg.br/api/v2/eventos/46182";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1516674";"2016-12-14T19:15:42";"2016-12-14T19:24:53";"Encerrada (Final)";"Reunião Deliberativa Extraordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 13";"";"";""
"46156";"https://dadosabertos.camara.leg.br/api/v2/eventos/46156";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1515963";"2016-12-14T16:30:00";"";"Encerrada";"Entrega do Prêmio Transparência e Fiscalização Pública 2016.

Agraciados com o Prêmio:

Categoria Sociedade Civil: Benedito Antonio Alves e
CADI -Centro de Assistência de Desenvolvimento Integral

Categoria Governamental : Prefeitura Municipal de Rio Branco / Acre";"Outro Evento";"Salão Nobre da Câmara dos Deputados";"";"";"";""
"46205";"https://dadosabertos.camara.leg.br/api/v2/eventos/46205";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1517311";"2016-12-14T17:06:57";"2016-12-14T17:31:29";"Encerrada (Final)";"Abertura dos trabalhos da Comissão Externa";"Reunião";"";"Anexo II, Plenário 11";"";"";""
"46178";"https://dadosabertos.camara.leg.br/api/v2/eventos/46178";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1516429";"2016-12-14T16:36:13";"2016-12-14T17:34:01";"Encerrada (Final)";"Debate sobre as propostas do relator para a reforma tributária.";"Reunião Técnica";"";"Anexo II, Plenário 08";"";"";""
"46208";"https://dadosabertos.camara.leg.br/api/v2/eventos/46208";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1517384";"2016-12-14T16:00:00";"2016-12-14T20:58:00";"Encerrada";"Sessão Deliberativa Extraordinária";"Sessão Deliberativa";"";"Plenário da Câmara dos Deputados";"";"";""
"46188";"https://dadosabertos.camara.leg.br/api/v2/eventos/46188";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1516775";"2016-12-14T16:54:36";"2016-12-14T17:46:46";"Encerrada (Final)";"I - Eleição do Presidente e dos Vice-Presidentes.";"Reunião de Eleição";"";"Anexo II, Plenário 05";"";"";""
"46112";"https://dadosabertos.camara.leg.br/api/v2/eventos/46112";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1515232";"2016-12-14T15:30:00";"";"Cancelada";"Reunião Deliberativa Extraordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 16";"";"";""
"46084";"https://dadosabertos.camara.leg.br/api/v2/eventos/46084";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1514301";"2016-12-14T15:01:00";"2016-12-14T16:23:00";"Encerrada (Final)";"Tema: ECUMENISMO NO BRASIL.

Origem: Req. nº 89/16 - de autoria dos deputados Cabo Sabino, Chico Lopes e Lincoln Portela.

 Expositores:

Paulo José Pessoa de Jesus - Arquiteto, Gestor de Cidades, Escritor e Conferencista;
Enaildo Vianna - Cientista Social, Mestre em Comunicação  e Conferencista; e
Mariene Matos - Advogada e Professora de Direito Público.";"Audiência Pública";"";"Anexo II, Plenário 03";"";"";""
